id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
3277477,City Backpackers - Comfortable 8-bed Apartment,4380521,Joakim,,Norrmalms,59.33595,18.05487,Entire home/apt,2969,1,72,2022-09-04,0.74,3,311,20,
3322916,Bright 3 room apartment,16776647,Ricky,,Enskede-Årsta-Vantörs,59.29735,18.07939,Entire home/apt,1100,2,103,2022-08-07,1.04,1,22,11,
3332427,"Cozy & stylish flat, Old town Sthlm",10692460,Henrik,,Södermalms,59.32381,18.07134,Entire home/apt,1350,2,43,2022-09-22,0.81,1,218,27,
3333022,"Oasis by the lake, 10 min from central Stockholm",4268339,Kristina,,Hägersten-Liljeholmens,59.30603,17.9731,Entire home/apt,1700,4,13,2019-08-03,0.13,1,0,0,
3351967,Beautiful perfectly located flat,16913413,Anna,,Kungsholmens,59.33082,18.03923,Entire home/apt,2500,6,35,2022-08-07,0.35,1,112,6,
3391871,Gästhus i Sundbyberg. 13min från Stockholm C.,17112199,Nima,,Bromma,59.3713,17.95942,Entire home/apt,650,90,46,2020-02-29,0.46,1,31,0,
3400159,Villa nära bad/bathing place & Stockholm City,17149641,Madeleine,,Älvsjö,59.27285,17.96317,Entire home/apt,4000,5,7,2022-08-15,0.08,1,58,4,
3401343,Cosy 1930's apartment best location,11266792,Linnea,,Södermalms,59.3162,18.04021,Entire home/apt,651,1,6,2022-08-27,0.09,1,0,1,
3410275,Own room in 2-bedroom flat,16809440,Monica,,Enskede-Årsta-Vantörs,59.30232,18.04689,Private room,464,1,71,2022-09-19,0.71,1,22,4,
3417805,Cosy room in a spacious and stylish home,17231775,Jane,,Hägersten-Liljeholmens,59.31602,18.01264,Private room,496,2,163,2022-09-18,2.97,1,40,35,
3422334,Quiet room near town center,2802395,Robert,,Södermalms,59.31018,18.11183,Private room,260,20,12,2020-11-24,0.14,1,115,0,
3422549,Southside,17251325,Nicole,,Södermalms,59.31693,18.04438,Entire home/apt,967,3,6,2022-08-31,0.06,1,345,2,
3439208,"Martin's room, close to metro & city",2877752,Martin,,Hägersten-Liljeholmens,59.30765,17.99767,Private room,375,1,28,2020-03-07,0.52,2,0,0,
3452314,Light beautiful apartment Stockholm,17398947,Yannick,,Hägersten-Liljeholmens,59.30512,18.00471,Entire home/apt,1090,14,17,2019-08-02,0.18,1,0,0,
3456230,A modern three bedroom flat near water,15071959,Anna,,Hägersten-Liljeholmens,59.30581,18.02852,Entire home/apt,1045,4,5,2019-08-06,0.05,1,0,0,
3463221,Modernt radhus nära till det mesta!,17449817,Ulrika,,Skarpnäcks,59.21987,18.15969,Entire home/apt,1000,3,30,2022-08-02,0.34,1,10,4,
3471610,Very central Stockholm apartment,17412048,Elinor,,Norrmalms,59.3455,18.05449,Entire home/apt,1421,3,5,2022-06-25,0.06,1,248,3,
3512239,Cozy apartment in a lovley area,4544741,Åsa,,Hägersten-Liljeholmens,59.30154,18.00838,Entire home/apt,1700,4,4,2019-08-02,0.05,1,0,0,
3570773,"Cozy, neat place in great location",107502,Anna,,Södermalms,59.30759,18.08946,Entire home/apt,415,150,0,,,1,235,0,
3589528,Charming apartment in Södermalm,10852012,Henrik,,Södermalms,59.31916,18.05991,Entire home/apt,900,8,58,2019-03-04,0.59,1,273,0,
3614033,"B&B cozy room, 8 min. to city",7090192,Katariina,,Bromma,59.35106,17.9865,Private room,567,1,43,2018-11-10,0.45,1,62,0,
3662248,2 rooms in beautiful Fredhäll,18563244,Stefan,,Kungsholmens,59.32998,18.00232,Private room,3500,1,10,2016-09-04,0.10,1,364,0,
3682307,Renovated Apartment in SOFO 116km,18719400,Ingun,,Södermalms,59.30894,18.08553,Entire home/apt,1800,6,38,2022-08-07,0.38,1,0,3,
3695394,Quaint cottage near Sthlm center,9149554,Lena,,Enskede-Årsta-Vantörs,59.27535,18.03203,Entire home/apt,1050,4,60,2022-09-11,0.61,1,0,12,
3709938,Charming flat in beautiful Old Town,18720954,Maria And Family,,Norrmalms,59.32776,18.07586,Entire home/apt,1200,5,101,2022-06-20,1.02,1,0,6,
3717359,Charming studio in Stockholm center,18979238,Virginie,,Södermalms,59.31014,18.08919,Entire home/apt,268,3,67,2022-09-18,0.69,1,0,8,
3754208,Old town with great view,7626050,Erik,,Södermalms,59.32387,18.06933,Entire home/apt,1643,28,32,2022-09-03,0.37,1,97,7,
3770117,A great location and a good vibe,8778421,Elsa,,Södermalms,59.31089,18.08162,Entire home/apt,1257,4,81,2022-07-26,0.82,1,3,9,
3814905,Best Vacation in Stockhom,7834565,Raed,,Spånga-Tensta,59.4038200378418,17.865697860717773,Private room,829,1,7,2015-06-27,0.07,1,358,0,
3869021,Luxurious Penthouse Apt (1700sqft),2537136,Jakob,,Södermalms,59.31826,18.03141,Entire home/apt,4100,5,22,2022-08-11,0.23,1,219,6,
3889724,Studio apartment in Sofo Södermalm,12146440,Therese,,Södermalms,59.31617,18.08942,Entire home/apt,1020,5,122,2022-08-09,1.24,1,21,18,
3892223,City/Room20sqm/Bed4sqm/Balcony5sqm,6422311,Christian,,Norrmalms,59.34011,18.03048,Private room,590,28,36,2019-09-29,0.37,2,178,0,
3914663,5.30 meter i takhöjd,20276258,Mia,,Norrmalms,59.34229,18.03599,Entire home/apt,4000,5,0,,,1,362,0,
3920816,Family Friendly Villa close to City and Sea,17182038,Henrik,,Östermalms,59.38562,18.05616,Entire home/apt,2500,9,12,2022-07-27,0.19,1,217,3,
3933634,Perfect city pad,20381576,Richard,,Östermalms,59.33787,18.07866,Entire home/apt,887,500,3,2015-09-12,0.03,1,0,0,
3955249,Lantligt & lugnt nära Älvsjömässan,1554143,Anitta,,Älvsjö,59.27829,17.9923,Entire home/apt,1557,3,12,2020-02-10,0.13,2,363,0,
3989890,Unique 2 room apt in center Sthlm,20642359,Johan,,Norrmalms,59.34442,18.05177,Entire home/apt,2500,2,12,2022-09-23,0.12,1,335,7,
4002041,Fantastic 2 bedroom's apartment near Södermalm,16266001,Priscila,,Södermalms,59.30389,18.11919,Entire home/apt,764,120,0,,,1,252,0,
4006098,Boende i gamla Midsommarkransen,20771505,Anna,,Hägersten-Liljeholmens,59.30272,18.0053,Entire home/apt,2500,3,80,2022-08-16,0.83,1,104,9,
4018398,"Unique location, close to city",19407845,Patrik,,Östermalms,59.37552,18.09049,Entire home/apt,5000,3,27,2022-07-19,0.29,2,363,6,
4027340,Villa with stunning lake views 15 mins from city,4068175,Florence,,Hägersten-Liljeholmens,59.30263,17.95194,Entire home/apt,2185,5,17,2022-07-31,0.18,1,0,2,
4046666,Top apartment - heart of Stockholm,3691991,Espen,,Norrmalms,59.33839,18.06491,Entire home/apt,1900,5,92,2022-09-22,0.95,1,251,12,
4051579,Wonderful apartment close to city,20595767,Peter,,Enskede-Årsta-Vantörs,59.29512,18.06441,Entire home/apt,450,40,0,,,1,22,0,
4163302,Top floor - balcony and fireplace (1.259 ft2),8774397,Björn,,Östermalms,59.33964,18.08023,Entire home/apt,2800,2,61,2022-07-04,0.92,1,0,6,
4194834,A great space in Stockholm,21762699,Madeleine,,Skarpnäcks,59.28635,18.11015,Entire home/apt,500,3,7,2022-09-18,0.14,1,0,3,
4196702,Heart of Sofo,21771376,John,,Södermalms,59.31398,18.08415,Entire home/apt,600,2,56,2020-11-23,0.89,1,0,0,
4223275,Renovated - Stylish 2 rooms City Apt.,21917357,Sue,,Östermalms,59.34632,18.11412,Entire home/apt,1156,3,18,2022-04-08,0.19,1,0,3,
4224411,Quiet room in the city centre,7275386,Ewa,,Kungsholmens,59.3346,18.03524,Private room,489,2,103,2022-08-20,1.10,1,291,18,
4240215,"Villa 15 min fr city,weekly rental",22003025,Sofia,,Enskede-Årsta-Vantörs,59.2797,18.07888,Entire home/apt,2500,7,1,2016-07-30,0.01,1,91,0,
4266112,Cosy little house. with a garden.,22145903,Krister,,Älvsjö,59.26784,17.98297,Entire home/apt,660,4,50,2022-08-14,0.60,1,96,5,
4274300,"Retro, eclectic, nostalgic aptmnt in finest:",222520,Robert Mattias,,Södermalms,59.31827,18.02978,Entire home/apt,754,5,90,2020-11-01,1.18,1,0,0,
4317025,2 room apt near the Globen + City,22407158,Medet,,Farsta,59.27354,18.07057,Entire home/apt,3500,1,6,2016-04-11,0.07,1,365,0,
4345037,Charming villa in perfect spot,22557404,Sophia,,Bromma,59.32913,17.97592,Entire home/apt,4000,4,42,2022-08-03,0.48,1,123,8,
4382134,Trivsam lägenhet i härligt område nära vatten,22752322,Petra,,Södermalms,59.30637,18.10411,Entire home/apt,2000,3,38,2022-07-26,0.41,1,50,1,
4407618,Central location in trendy SOFO,6400970,Christofer,,Södermalms,59.31084,18.07948,Entire home/apt,634,6,29,2017-08-06,0.31,1,267,0,
4428712,Large house with pool and garden,22990869,Björn,,Östermalms,59.35474,18.13942,Entire home/apt,2731,7,21,2022-08-07,0.24,1,0,3,
4442117,artisstudio stockholm city center,23057084,Qui,,Norrmalms,59.34759,18.06194,Entire home/apt,990,1,31,2021-09-26,0.35,2,339,1,
4490742,Studio for 1-3 people in beautiful Hornstull,12834413,Jens,,Södermalms,59.31725,18.02749,Entire home/apt,786,4,108,2022-08-26,1.13,2,17,34,
4510223,"Light, cosy aprtmnt, middle of SoFo",9387119,Layla,,Södermalms,59.31578,18.08451,Entire home/apt,900,20,34,2022-09-01,0.40,1,0,3,
4560935,Next to Slussen close to everything,7735109,Tove,,Södermalms,59.31918,18.07291,Entire home/apt,899,3,3,2016-11-07,0.03,1,0,0,
4567286,"Cozy apt in Kungsholmen, Stockholm",23674901,Ani,,Kungsholmens,59.331,18.03945,Private room,1000,3,20,2019-12-17,0.21,1,69,0,
4591467,"Stockholm City, child friendly",23773283,Ann-Sofi,,Norrmalms,59.32953,18.06258,Entire home/apt,1450,1,9,2016-01-03,0.10,1,0,0,
4595163,Luxury Apartment in Heart of Elegant Area,1151067,Alexander,,Östermalms,59.33707,18.08795,Entire home/apt,1913,2,50,2022-08-12,1.20,1,18,12,
4649274,Luxury Villa,16848282,Christian,,Rinkeby-Tensta,59.41479,17.97128,Entire home/apt,4000,5,29,2022-07-31,0.33,1,313,3,
4683232,"Green studio apartment with balcony, Stockholm",24335142,Josefin,,Södermalms,59.314,18.08391,Entire home/apt,804,2,96,2022-08-07,1.05,1,24,16,
4723486,Cosy 58m2 in SOFO with balcony!,6437888,Jezzica,,Södermalms,59.314404,18.081444,Entire home/apt,1337,2,62,2022-09-05,0.70,1,2,13,
4736291,Modern OldStyle Central Apartment,24451565,Karin,,Norrmalms,59.34921,18.05905,Entire home/apt,5000,2,17,2022-02-14,0.18,1,39,1,
4760460,Townhouse by the waterfront,24563562,Cecilia And Anders,,Södermalms,59.307,18.09623,Entire home/apt,4900,1,67,2018-11-03,0.73,1,0,0,
4796490,City of Stockholm,24368398,Saba,,Södermalms,59.31549,18.08449,Private room,850,1,0,,,1,0,0,
4808886,Mysig sekelskifteslägenhet Hornstull,24768573,Anna,,Södermalms,59.31982,18.03371,Entire home/apt,1600,7,3,2022-08-13,1.38,1,8,3,
4831733,Cute Island Apt Close to Sthlm City,24872682,Frida,,Södermalms,59.3185,18.02484,Entire home/apt,710,3,58,2022-09-18,0.62,1,8,6,
4835250,Modern living in Stockholm/Discount for Long stays,24889124,Isabela,,Hägersten-Liljeholmens,59.31182,18.02421,Entire home/apt,990,15,61,2021-04-30,0.79,1,266,0,
4984631,Modern 3 room apartment w. balcony,5974065,Anna,,Enskede-Årsta-Vantörs,59.26592,18.05942,Entire home/apt,820,5,6,2019-07-21,0.07,1,82,0,
4996623,Charming oasis on paradise island in Stockholm,25763377,Karin & Hernán,,Östermalms,59.37391,18.08921,Entire home/apt,1750,7,30,2019-08-30,0.34,1,0,0,
5002095,1 bedroom apt 43 sqm with private garden,25794487,Sören,,Bromma,59.3189,17.96152,Entire home/apt,800,3,32,2022-07-22,0.43,2,0,4,
5062955,Studio/house (room kitchen shower),23105224,Hedvig,,Enskede-Årsta-Vantörs,59.28302,18.08742,Entire home/apt,983,1,97,2022-09-20,1.06,1,312,12,
5114108,Cozy and charming studio to share,26424883,Marco,,Kungsholmens,59.3336,18.01378,Shared room,300,1,23,2020-02-01,0.47,1,0,0,
5117906,Nice room in quiet area and close to subway,26423576,Patrik,,Bromma,59.34482,17.8878,Private room,450,2,22,2022-09-18,0.26,1,175,4,
5135270,Three rooms and a lovely balcony!,26545864,Conny,,Södermalms,59.31857,18.03696,Entire home/apt,1095,3,82,2022-08-06,0.90,1,0,14,
5143979,Nice bohemian writingroom,23057084,Qui,,Norrmalms,59.34893,18.06105,Private room,829,1,7,2019-12-07,0.08,2,335,0,
5189326,Charmig villa nära centrum,26773888,Sten-Åke,,Enskede-Årsta-Vantörs,59.285,18.0803,Entire home/apt,1800,4,27,2021-08-07,0.30,1,264,0,
5211276,Konstnärs lägenhet i Hornstull,26958984,Eva Vilda,,Södermalms,59.31534,18.0347,Entire home/apt,2500,3,4,2016-11-09,0.05,1,358,0,
5279090,Sjönära mysigt radhus (cleaning fee included).,16172668,Johan,,Hässelby-Vällingby,59.37677,17.79983,Entire home/apt,1714,2,36,2022-01-02,0.40,1,116,1,
5283346,Lägenhet på Söder,27353732,Kajsa,,Södermalms,59.30721,18.08785,Entire home/apt,3000,1,0,,,1,0,0,
5289254,Two-bedroom in Vasastan,25985813,Hanna,,Norrmalms,59.34482,18.03429,Entire home/apt,1000,10,13,2022-06-14,0.14,1,96,2,
5296050,Wonderful penthouse in the heart of Stockholm,27428901,Eva,,Södermalms,59.31791,18.05317,Entire home/apt,2400,6,8,2019-08-19,0.13,1,0,0,
5306082,The Black House - garden space near Stockholm city,27481236,Inga-Lis,,Rinkeby-Tensta,59.40902,17.96844,Entire home/apt,1814,3,73,2022-08-28,0.82,1,263,15,
5328318,Drömsemesterboende - Underbar lgh intill vattnet,27606588,Eva-Lena,,Skärholmens,59.27141279999999,17.8439717,Entire home/apt,900,2,2,2022-08-15,0.80,1,171,2,
5348547,Charming apt in The National Park,23178281,Henrik,,Östermalms,59.3727,18.0539,Entire home/apt,1038,7,5,2022-08-12,0.06,1,0,1,
5362220,New production apartment of 60 sqm  in Kungsholmen,27797274,Orhan,,Kungsholmens,59.33519,18.01226,Entire home/apt,850,1,49,2022-04-07,0.57,1,0,4,
5372814,Exclusive 2 room apartment in City.,27851968,Daniel,,Kungsholmens,59.33769,18.02702,Entire home/apt,2400,4,17,2022-09-01,0.19,2,0,9,
5496444,spacious newly renovated 4 bedroom,28506733,Jana,,Södermalms,59.31723,18.03132,Entire home/apt,1900,7,13,2022-07-23,0.14,1,266,3,
5522963,165 sqm in central Stockholm,28641241,Ylva And Roland,,Norrmalms,59.34438,18.06193,Entire home/apt,3150,4,86,2022-09-12,0.96,1,288,11,
5545190,"Charming apartment, 18min to the city",28751253,Elena,,Skarpnäcks,59.27611,18.12659,Entire home/apt,453,2,31,2022-04-18,0.48,1,0,12,
5555608,Unique residence floating in water (1-2pax),9019956,Anna,,Östermalms,59.31307,18.13977,Private room,640,2,73,2022-09-14,0.82,1,142,30,
5559364,Stort lyxigt rum 15 min till city,28820921,Kerstin,,Hägersten-Liljeholmens,59.30024,17.95386,Private room,566,2,137,2022-09-11,1.51,1,351,18,
5559557,"Spacious two-level apartment, nearby the water.",2284827,Anna,,Södermalms,59.30732,18.06689,Entire home/apt,3000,18,4,2018-08-12,0.05,1,0,0,
5564105,"Bright, modern family-friendly flat with balcony",11269521,Mia,,Kungsholmens,59.32951,18.02573,Entire home/apt,2076,5,8,2016-05-21,0.09,1,0,0,
5574577,Lakeside B&B close to city center,28169993,Maria  & Per,,Älvsjö,59.26551,17.97737,Private room,750,1,52,2019-08-17,0.58,1,104,0,
5576409,Flat in central & cosy Mariaberget,16038006,Guillaume,,Södermalms,59.32026,18.0586,Entire home/apt,1311,3,32,2022-07-12,0.36,1,0,5,
5597263,Calm island close to city w seaview,2993468,Maria,,Östermalms,59.37585,18.08754,Entire home/apt,2190,5,8,2022-07-17,0.09,1,70,1,
5636187,Mitt i Stockholm nära Djurgården,29210804,Kristina,,Östermalms,59.33383,18.08866,Entire home/apt,1200,3,38,2021-09-03,0.44,1,266,0,
5645925,"Ljust gästhus med sjötomt, bastu och utedusch",29260733,Martin,,Skarpnäcks,59.264691378109546,18.173424299017665,Entire home/apt,2000,1,1,2022-09-18,1,1,173,1,
5675631,stunning view and balcony,29428726,Bengt,,Södermalms,59.30485,18.07211,Entire home/apt,1400,3,30,2022-09-17,0.34,1,96,2,
5687581,Room with a view just outside Stockholm City,8663167,Gunilla,,Östermalms,59.35103,18.1367,Private room,395,7,38,2022-09-10,0.74,2,140,10,
5690367,Modern 2 bedroom apt in Hornstull,29501426,Sara And Henrik,,Södermalms,59.31605,18.03633,Entire home/apt,1200,4,11,2018-07-09,0.12,1,0,0,
5690866,2 bedroom apt in trendy Södermalm,29502286,Görel,,Södermalms,59.31056,18.05251,Entire home/apt,985,28,14,2022-08-31,0.16,1,93,3,
5699253,Single studio/Solna,26137721,Second Home Apartments,,Kungsholmens,59.3538,18.00786,Entire home/apt,980,3,19,2022-07-30,0.22,11,344,5,
5711903,Family house 35 min from center,1993266,Stephane,,Skärholmens,59.28084,17.88999,Entire home/apt,1639,4,17,2019-12-31,0.19,1,266,0,
5723567,2 bedroom apt. Hammarby Sjöstad ter,19147433,Pia,,Södermalms,59.30412,18.11362,Entire home/apt,1000,60,0,,,1,0,0,
5727549,"Charming, soulful house Stockholm, close to lake.",7136111,Susanne,,Älvsjö,59.27554,17.98705,Entire home/apt,1529,2,36,2022-09-24,0.41,1,324,6,
5744579,Historic home nice garden close to Stockholm city,26221255,Thomas,,Bromma,59.34068,17.98085,Entire home/apt,2500,4,9,2022-09-11,3.18,1,92,9,
5750956,Cozy house in nice location,29835958,Sara,,Älvsjö,59.27409,17.94988,Entire home/apt,1450,5,33,2022-07-26,0.37,1,157,5,
5757636,"Heart of Stockholm, nice view",27209433,Mats,,Kungsholmens,59.32963,18.02948,Entire home/apt,1800,6,9,2022-07-17,0.10,1,70,2,
5795343,Exclusive 4 bedroom apt top location,30065832,Clara,,Norrmalms,59.34282,18.03569,Entire home/apt,3000,5,20,2022-08-13,0.23,1,81,2,
5851390,Unique loft apartment near metro,3727111,David,,Hägersten-Liljeholmens,59.30414,18.013,Entire home/apt,2390,4,12,2019-09-01,0.14,1,24,0,
5852523,2 bedroom apartment/Solna,26137721,Second Home Apartments,,Kungsholmens,59.35293,18.0083,Private room,2014,4,10,2022-09-02,0.12,11,358,2,
5867835,Charming studio with balcony,22438821,Love,,Hägersten-Liljeholmens,59.30146,18.00628,Entire home/apt,950,1,0,,,1,0,0,
5948850,Eco-Village B&B 12min to city centre,5655406,Uffe (Ulf Nils),,Skarpnäcks,59.28772,18.12194,Private room,500,4,180,2022-09-09,2.14,3,301,22,
5955089,Eco-village Nature B&B 12 min city centre,5655406,Uffe (Ulf Nils),,Skarpnäcks,59.28772,18.12194,Private room,510,3,162,2022-08-19,2.18,3,324,16,
5955651,Eco-Village room B&B 12min to  city centre,5655406,Uffe (Ulf Nils),,Skarpnäcks,59.28772,18.12194,Private room,610,3,176,2022-09-02,2.61,3,325,27,
5981665,Spacious apartment on Södermalm,24899546,Sebastiaan,,Södermalms,59.31114,18.06482,Entire home/apt,2300,10,18,2018-06-08,0.21,1,7,0,
6038131,Explore the Forest from a Colorful Family Home,25938322,Hanna,,Skarpnäcks,59.27956,18.13835,Entire home/apt,1800,4,36,2022-08-13,0.41,1,13,5,
6054737,Stylish 2 room Old Town flat - MARTA,8547277,Tom,,Södermalms,59.32497,18.07429,Entire home/apt,2400,2,303,2022-08-11,3.43,6,197,11,
6057841,Cozy apartment in Sundbyberg,31441712,Ayar,,Bromma,59.36095,17.9643,Entire home/apt,500,14,71,2022-05-05,0.81,1,0,6,
6069079,room & bathroom in city center,31503484,Shoaib,,Östermalms,59.35121,18.06422,Shared room,2800,1,4,2015-05-12,0.04,1,0,0,
6099296,Studio Apt with Kitchen and balcony,23340223,Per,,Södermalms,59.31749,18.02691,Entire home/apt,763,3,107,2022-08-19,1.19,1,50,18,
6113163,Four roomed apartment close to town,31717785,Giovanna,,Skarpnäcks,59.2881,18.1116,Entire home/apt,1000,4,0,,,2,0,0,
6126237,Luxury Suite with 4 bedrooms: Prestige,31783855,Residence,,Södermalms,59.32401,18.07244,Entire home/apt,8100,2,50,2022-09-05,0.56,8,319,9,
6161942,Cozy 4br house near the center,30060430,Larissa,,Spånga-Tensta,59.38401,17.88054,Entire home/apt,800,3,1,2015-07-29,0.01,1,0,0,
6182008,"Stylish apartment in an art museum, wonderful view",32065577,Karin,,Norrmalms,59.33949,18.04389,Entire home/apt,2000,4,35,2022-08-15,0.45,1,5,4,
6196706,Mysigt rum i Huvudsta nära City,15867869,Annica,,Bromma,59.35128,18.00076,Private room,432,2,8,2022-08-27,1.18,1,0,8,
6197240,Swim in the heart of Stockholm,32134278,Lena,,Kungsholmens,59.3403,18.00673,Entire home/apt,1350,2,6,2016-05-16,0.07,1,0,0,
6237169,Amazing view,27049759,Monica,,Skarpnäcks,59.26286,18.18277,Entire home/apt,2000,2,69,2022-08-19,0.77,1,354,7,
6242152,TWO ETAGE APP AT KUNGSHOLMEN STORA ESSINGEN STOCKH,20737617,Roger,,Kungsholmens,59.32131,17.98745,Entire home/apt,1311,3,77,2022-09-03,0.89,1,190,14,
6242179,Luxurious 4 BR Penthouse,1576988,Petter,,Kungsholmens,59.31905,17.98854,Entire home/apt,1750,7,1,2022-07-30,0.53,1,23,1,
6258498,5 room flat with magnificant view,32514805,Johan,,Södermalms,59.31836,18.07131,Entire home/apt,10000,3,13,2017-06-17,0.16,1,223,0,
6262234,Close to town w big terrace,32540097,Hanna,,Hägersten-Liljeholmens,59.30582,18.0035,Entire home/apt,2500,4,11,2018-07-27,0.13,1,81,0,
6284605,Affordable Scandi Room Stockholm,29401228,Daniel,,Spånga-Tensta,59.41306,17.86628,Private room,370,1,60,2017-12-08,0.67,1,61,0,
6287416,1-bedroom apartment very close to subway,32685182,Birgitta,,Enskede-Årsta-Vantörs,59.29622,18.03982,Entire home/apt,689,4,40,2022-08-28,0.50,1,297,6,
6288707,"Villa in Älta, near nature and Stockholm city",6526412,Martin,,Skarpnäcks,59.2566,18.19722,Entire home/apt,1800,5,20,2022-07-31,0.23,1,219,3,
6302596,"-Södermalm, lovely view of Stockholm-",32777131,Tore,,Södermalms,59.31828,18.0556,Private room,1250,1,27,2018-10-15,0.32,2,221,0,
